recurring_orders.review.substitute.remove,Remove,en_US
recurring_orders.review.substitute.remove,Entfernen,de_DE
recurring_orders.review.reason.unavailable,Unavailable,en_US
recurring_orders.review.reason.unavailable,Nicht verfügbar,de_DE
recurring_orders.review.reason.out_of_stock,Out Of Stock,en_US
recurring_orders.review.reason.out_of_stock,Nicht auf Lager,de_DE
recurring_orders.review.title,Review Required — %name%,en_US
recurring_orders.review.title,Überprüfung erforderlich — %name%,de_DE
recurring_orders.review.unchanged.title,Unchanged items (%count%),en_US
recurring_orders.review.unchanged.title,Unveränderte Artikel (%count%),de_DE
recurring_orders.review.unchanged.title.plural,%count% unchanged items,en_US
recurring_orders.review.unchanged.title.plural,%count% unveränderte Artikel,de_DE
recurring_orders.status.active,Active,en_US
recurring_orders.status.active,Aktiv,de_DE
recurring_orders.status.cancelled,Cancelled,en_US
recurring_orders.status.cancelled,Abgebrochen,de_DE
recurring_orders.status.draft,Draft,en_US
recurring_orders.status.draft,Entwurf,de_DE
recurring_orders.status.failed,Failed,en_US
recurring_orders.status.failed,Fehlgeschlagen,de_DE
recurring_orders.status.paused,Paused,en_US
recurring_orders.status.paused,Pausiert,de_DE
recurring_orders.status.review_required,Review Required,en_US
recurring_orders.status.review_required,Überprüfung erforderlich,de_DE
recurring_orders.checkout.validation.cadence_required,Please select a frequency.,en_US
recurring_orders.checkout.validation.cadence_required,Bitte wählen Sie eine Häufigkeit aus.,de_DE
recurring_orders.checkout.validation.settings_not_confirmed,Please confirm your recurring order settings before submitting.,en_US
recurring_orders.checkout.validation.settings_not_confirmed,Bitte bestätigen Sie Ihre Einstellungen für die wiederkehrende Bestellung vor dem Absenden.,de_DE
recurring_orders.detail.resume.validation.date_required,Please select a resume date.,en_US
recurring_orders.detail.resume.validation.date_required,Bitte wählen Sie ein Fortsetzungsdatum aus.,de_DE
recurring_orders.detail.resume.validation.date_in_past,The resume date must be in the future.,en_US
recurring_orders.detail.resume.validation.date_in_past,Das Fortsetzungsdatum muss in der Zukunft liegen.,de_DE
recurring_orders.scheduled.order.errors.title,The following issues were found with your recurring order and it could not be placed:,en_US
recurring_orders.scheduled.order.errors.title,Die folgenden Probleme wurden bei Ihrer wiederkehrenden Bestellung festgestellt und sie konnte nicht aufgegeben werden:,de_DE
recurring_orders.review.add_product.add,Add,en_US
recurring_orders.review.add_product.add,Hinzufügen,de_DE
recurring_orders.review.add_product.clear,Clear,en_US
recurring_orders.review.add_product.clear,Zurücksetzen,de_DE
recurring_orders.review.add_product.label,Add a product — name or SKU,en_US
recurring_orders.review.add_product.label,Produkt hinzufügen — Name oder SKU,de_DE
recurring_orders.review.add_product.modal.title,Add a product,en_US
recurring_orders.review.add_product.modal.title,Produkt hinzufügen,de_DE
recurring_orders.review.add_product.open_modal,Add product,en_US
recurring_orders.review.add_product.open_modal,Produkt hinzufügen,de_DE
recurring_orders.review.add_product.price,Price,en_US
recurring_orders.review.add_product.price,Preis,de_DE
recurring_orders.review.add_product.quantity,Quantity,en_US
recurring_orders.review.add_product.quantity,Menge,de_DE
recurring_orders.review.add_product.remove,Remove,en_US
recurring_orders.review.add_product.remove,Entfernen,de_DE
recurring_orders.review.add_product.shipment_address,Delivery address,en_US
recurring_orders.review.add_product.shipment_address,Lieferadresse,de_DE
recurring_orders.review.add_product.shipment_address.group.company_unit_address,Business unit addresses,en_US
recurring_orders.review.add_product.shipment_address.group.company_unit_address,Adressen der Geschäftseinheit,de_DE
recurring_orders.review.add_product.shipment_address.group.schedule,Saved with this schedule,en_US
recurring_orders.review.add_product.shipment_address.group.schedule,Mit diesem Zeitplan gespeichert,de_DE
recurring_orders.review.add_product.shipment_address.placeholder,Select a delivery address,en_US
recurring_orders.review.add_product.shipment_address.placeholder,Lieferadresse auswählen,de_DE
recurring_orders.review.add_product.shipment_method,Shipment method,en_US
recurring_orders.review.add_product.shipment_method,Versandart,de_DE
recurring_orders.review.add_product.shipment_method.none,No shipment methods available for this address.,en_US
recurring_orders.review.add_product.shipment_method.none,Für diese Adresse sind keine Versandarten verfügbar.,de_DE
recurring_orders.review.add_product.shipment_method.placeholder,Select a shipment method,en_US
recurring_orders.review.add_product.shipment_method.placeholder,Versandart auswählen,de_DE
recurring_orders.review.add_product.title,Added products (%count%),en_US
recurring_orders.review.add_product.title,Hinzugefügte Produkte (%count%),de_DE
recurring_orders.review.add_product.title.singular,Added product (%count%),en_US
recurring_orders.review.add_product.title.singular,Hinzugefügtes Produkt (%count%),de_DE
recurring_orders.review.substitute.delta_higher,Higher price,en_US
recurring_orders.review.substitute.delta_higher,Höherer Preis,de_DE
recurring_orders.review.substitute.delta_lower,Lower price,en_US
recurring_orders.review.substitute.delta_lower,Niedrigerer Preis,de_DE
recurring_orders.review.substitute.delta_same,Same price,en_US
recurring_orders.review.substitute.delta_same,Gleicher Preis,de_DE
recurring_orders.review.substitute.modal.confirm,Use this substitute,en_US
recurring_orders.review.substitute.modal.confirm,Diesen Ersatz verwenden,de_DE
recurring_orders.review.substitute.modal.description,%product% is no longer available. Select a replacement to use for this order.,en_US
recurring_orders.review.substitute.modal.description,%product% ist nicht mehr verfügbar. Wählen Sie einen Ersatz für diese Bestellung.,de_DE
recurring_orders.review.substitute.modal.title,Choose a substitute,en_US
recurring_orders.review.substitute.modal.title,Ersatzprodukt wählen,de_DE
recurring_orders.review.substitute.unavailable,unavailable,en_US
recurring_orders.review.substitute.unavailable,nicht verfügbar,de_DE
recurring_orders.checkout.error.not_eligible,This cart cannot be placed as a recurring order.,en_US
recurring_orders.checkout.error.not_eligible,Dieser Warenkorb kann nicht als wiederkehrende Bestellung aufgegeben werden.,de_DE
recurring_orders.checkout.error.cadence_value_required,Please choose an interval for the recurring order.,en_US
recurring_orders.checkout.error.cadence_value_required,Bitte wählen Sie ein Intervall für die wiederkehrende Bestellung aus.,de_DE
recurring_orders.error.quote_not_found,The cart could not be found or access was denied.,en_US
recurring_orders.error.quote_not_found,Der Warenkorb wurde nicht gefunden oder der Zugriff wurde verweigert.,de_DE
recurring_orders.review.reason.configurable_bundle_unavailable,Configurable bundle unavailable,en_US
recurring_orders.review.reason.configurable_bundle_unavailable,Konfigurierbares Bundle nicht verfügbar,de_DE
recurring_orders.review.product-discontinued.message,"This product is discontinued. Choose a replacement to keep it in your order.",en_US
recurring_orders.review.product-discontinued.message,"Dieses Produkt wurde eingestellt. Wählen Sie einen Ersatz aus, damit es in Ihrer Bestellung bleibt.",de_DE
recurring_orders.review.substitute.sold-by,Sold by,en_US
recurring_orders.review.substitute.sold-by,Verkauft durch,de_DE
